incident_id,timestamp,date,crime_type,attack_method,severity,financial_impact_usd,target_type,location,source_ip_country,system_affected,time_of_day,risk_score
INC-2025-0509,2025-09-25 04:00:00,2025-09-25,Malware Outbreak,Zero-day Exploit,High,13940.0,Critical Infrastructure,Europe,UK,Active Directory,Evening,76.7
INC-2025-0510,2025-07-25 18:00:00,2025-07-25,DDoS Attack,Man-in-the-Middle,High,328228.0,E-Commerce,North America,CN,Active Directory,Night,53.1
INC-2025-0511,2025-05-02 06:00:00,2025-05-02,Phishing,Social Engineering,Medium,4084.0,Government,Europe,RU,Identity Provider,Evening,55.8
INC-2025-0512,2025-11-14 15:00:00,2025-11-14,DDoS Attack,Man-in-the-Middle,High,228034.0,Financial Service,Latin America,NL,Active Directory,Evening,77.2
INC-2025-0513,2025-11-01 15:00:00,2025-11-01,Insider Threat,Ransomware Binary,Medium,819565.0,Healthcare,Latin America,BR,POS Terminal,Afternoon,20.2
INC-2025-0514,2025-01-10 01:00:00,2025-01-10,Credential Theft,Social Engineering,Critical,233506.0,Critical Infrastructure,North America,UK,Identity Provider,Evening,64.5
INC-2025-0515,2025-06-01 10:00:00,2025-06-01,Financial Fraud,Ransomware Binary,Medium,200245.0,Healthcare,Latin America,RU,POS Terminal,Afternoon,19.3
INC-2025-0516,2025-02-23 23:00:00,2025-02-23,Phishing,Brute Force,Critical,113660.0,Tech Enterprise,Africa,JP,POS Terminal,Night,65.4
INC-2025-0517,2025-04-19 00:00:00,2025-04-19,Ransomware,Ransomware Binary,Critical,458456.0,Educational Institution,Latin America,RU,POS Terminal,Evening,53.6
INC-2025-0518,2025-08-18 06:00:00,2025-08-18,Phishing,Man-in-the-Middle,High,51906.0,Critical Infrastructure,North America,CA,Web Application,Morning,67.7
INC-2025-0519,2025-07-28 02:00:00,2025-07-28,Phishing,SQL Injection,Medium,55970.0,E-Commerce,Middle East,US,Active Directory,Night,23.5
INC-2025-0520,2025-12-01 14:00:00,2025-12-01,Phishing,Zero-day Exploit,Medium,119257.0,Educational Institution,Asia-Pacific,CN,Active Directory,Evening,5.0
INC-2025-0521,2025-12-20 23:00:00,2025-12-20,Ransomware,Brute Force,High,809144.0,Educational Institution,Latin America,US,Web Application,Morning,65.9
INC-2025-0522,2025-12-15 01:00:00,2025-12-15,Phishing,API Key Abuse,Medium,26464.0,Healthcare,Africa,IN,Web Application,Evening,40.2
INC-2025-0523,2025-12-13 21:00:00,2025-12-13,Credential Theft,Social Engineering,Medium,88981.0,Financial Service,Africa,BR,Web Application,Morning,5.0
INC-2025-0524,2025-05-08 16:00:00,2025-05-08,Financial Fraud,Brute Force,Critical,286209.0,Government,North America,CA,Identity Provider,Night,44.0
INC-2025-0525,2025-11-21 04:00:00,2025-11-21,Credential Theft,Zero-day Exploit,High,212440.0,Financial Service,Middle East,JP,Cloud Database,Morning,61.6
INC-2025-0526,2025-11-16 21:00:00,2025-11-16,Financial Fraud,Zero-day Exploit,Low,176349.0,Educational Institution,Europe,IN,Web Application,Afternoon,44.3
INC-2025-0527,2025-04-07 00:00:00,2025-04-07,Insider Threat,Spear Phishing Email,Critical,466704.0,Healthcare,Asia-Pacific,US,Active Directory,Afternoon,65.5
INC-2025-0528,2025-10-17 22:00:00,2025-10-17,Phishing,SQL Injection,Critical,118053.0,Healthcare,Europe,JP,Cloud Database,Morning,49.4
INC-2025-0529,2025-06-20 06:00:00,2025-06-20,Phishing,Ransomware Binary,Medium,1228.0,Healthcare,Africa,RU,Email Gateway,Afternoon,38.0
INC-2025-0530,2025-05-26 09:00:00,2025-05-26,Credential Theft,SQL Injection,Critical,339071.0,Tech Enterprise,Africa,UK,Identity Provider,Morning,67.5
INC-2025-0531,2025-10-12 20:00:00,2025-10-12,Malware Outbreak,Spear Phishing Email,High,68946.0,Tech Enterprise,Latin America,CA,POS Terminal,Night,82.1
INC-2025-0532,2025-11-24 00:00:00,2025-11-24,Financial Fraud,Man-in-the-Middle,Critical,198946.0,Educational Institution,North America,US,POS Terminal,Afternoon,66.7
INC-2025-0533,2025-01-22 10:00:00,2025-01-22,Credential Theft,API Key Abuse,Medium,158885.0,Financial Service,Europe,CN,Cloud Database,Evening,34.8
INC-2025-0534,2025-07-26 13:00:00,2025-07-26,Ransomware,Zero-day Exploit,High,804981.0,Educational Institution,Asia-Pacific,JP,POS Terminal,Morning,78.7
INC-2025-0535,2025-11-04 20:00:00,2025-11-04,Phishing,Brute Force,High,65384.0,Government,North America,DE,Web Application,Night,52.9
INC-2025-0536,2025-12-02 00:00:00,2025-12-02,Phishing,Social Engineering,Medium,24065.0,Critical Infrastructure,Europe,US,Cloud Database,Evening,36.3
INC-2025-0537,2025-12-01 01:00:00,2025-12-01,Malware Outbreak,SQL Injection,Medium,68691.0,Educational Institution,Asia-Pacific,CN,Identity Provider,Afternoon,14.2
INC-2025-0538,2025-10-15 08:00:00,2025-10-15,Ransomware,Social Engineering,Critical,841701.0,Critical Infrastructure,North America,UK,Web Application,Afternoon,41.0
INC-2025-0539,2025-10-06 22:00:00,2025-10-06,Phishing,Zero-day Exploit,Low,77896.0,Tech Enterprise,Latin America,IN,POS Terminal,Morning,33.0
INC-2025-0540,2025-12-02 22:00:00,2025-12-02,Insider Threat,Zero-day Exploit,Critical,221616.0,Educational Institution,Africa,CA,POS Terminal,Evening,71.2
INC-2025-0541,2025-06-18 22:00:00,2025-06-18,DDoS Attack,Social Engineering,Low,330800.0,Tech Enterprise,Europe,IN,Cloud Database,Morning,45.8
INC-2025-0542,2025-01-10 06:00:00,2025-01-10,Credential Theft,SQL Injection,High,8174.0,Healthcare,Europe,BR,Web Application,Afternoon,73.1
INC-2025-0543,2025-06-19 18:00:00,2025-06-19,Phishing,Spear Phishing Email,Low,112806.0,Financial Service,Africa,US,Email Gateway,Evening,52.7
INC-2025-0544,2025-01-13 14:00:00,2025-01-13,Financial Fraud,Zero-day Exploit,Medium,77902.0,Financial Service,Latin America,UK,Identity Provider,Morning,60.1
INC-2025-0545,2025-06-15 08:00:00,2025-06-15,Financial Fraud,Spear Phishing Email,High,155644.0,E-Commerce,North America,CN,Cloud Database,Night,57.0
INC-2025-0546,2025-04-27 17:00:00,2025-04-27,Phishing,Spear Phishing Email,Medium,30968.0,Educational Institution,Europe,DE,Web Application,Afternoon,31.0
INC-2025-0547,2025-10-01 09:00:00,2025-10-01,Malware Outbreak,Man-in-the-Middle,Low,116600.0,Financial Service,Middle East,BR,Identity Provider,Evening,18.5
INC-2025-0548,2025-09-22 12:00:00,2025-09-22,Insider Threat,Man-in-the-Middle,High,344507.0,Tech Enterprise,Asia-Pacific,DE,POS Terminal,Afternoon,42.8
INC-2025-0549,2025-04-02 16:00:00,2025-04-02,Malware Outbreak,Spear Phishing Email,Medium,8853.0,Healthcare,North America,CA,POS Terminal,Morning,26.4
INC-2025-0550,2025-05-11 10:00:00,2025-05-11,Ransomware,SQL Injection,Critical,274062.0,Financial Service,Europe,RU,Active Directory,Night,21.5
INC-2025-0551,2025-07-08 21:00:00,2025-07-08,Malware Outbreak,API Key Abuse,Medium,40779.0,Healthcare,Africa,CA,Web Application,Evening,26.7
INC-2025-0552,2025-08-21 13:00:00,2025-08-21,Ransomware,Man-in-the-Middle,High,405398.0,Government,Europe,CA,Email Gateway,Evening,63.0
INC-2025-0553,2025-03-09 10:00:00,2025-03-09,Credential Theft,Spear Phishing Email,Medium,204618.0,Financial Service,Latin America,CA,Active Directory,Morning,53.4
INC-2025-0554,2025-05-29 15:00:00,2025-05-29,Insider Threat,Man-in-the-Middle,Critical,732265.0,Critical Infrastructure,Europe,CA,Cloud Database,Evening,71.8
INC-2025-0555,2025-05-10 19:00:00,2025-05-10,Phishing,API Key Abuse,Medium,7447.0,Critical Infrastructure,Africa,RU,Identity Provider,Night,63.6
INC-2025-0556,2025-10-05 17:00:00,2025-10-05,DDoS Attack,Ransomware Binary,Medium,311531.0,Critical Infrastructure,Latin America,UK,Email Gateway,Morning,33.9
INC-2025-0557,2025-09-19 19:00:00,2025-09-19,Ransomware,API Key Abuse,High,819042.0,Government,Asia-Pacific,CA,Web Application,Evening,73.1
INC-2025-0558,2025-01-17 20:00:00,2025-01-17,Financial Fraud,Spear Phishing Email,High,330724.0,E-Commerce,North America,UK,Identity Provider,Night,71.4
INC-2025-0559,2025-09-23 11:00:00,2025-09-23,Insider Threat,API Key Abuse,Critical,79709.0,Financial Service,North America,RU,Email Gateway,Evening,84.7
INC-2025-0560,2025-12-20 09:00:00,2025-12-20,Credential Theft,SQL Injection,Low,130865.0,E-Commerce,Africa,NL,Active Directory,Afternoon,37.0
INC-2025-0561,2025-12-20 05:00:00,2025-12-20,Insider Threat,Zero-day Exploit,Medium,844953.0,Tech Enterprise,North America,NL,Identity Provider,Night,43.5
INC-2025-0562,2025-07-31 15:00:00,2025-07-31,Ransomware,SQL Injection,High,248153.0,Critical Infrastructure,Middle East,CA,Active Directory,Morning,49.3
INC-2025-0563,2025-05-29 11:00:00,2025-05-29,DDoS Attack,Ransomware Binary,High,276189.0,Tech Enterprise,North America,US,Identity Provider,Afternoon,73.3
INC-2025-0564,2025-11-26 22:00:00,2025-11-26,Financial Fraud,Social Engineering,Medium,89523.0,Educational Institution,Europe,UK,Cloud Database,Evening,32.1
INC-2025-0565,2025-07-19 20:00:00,2025-07-19,Insider Threat,Man-in-the-Middle,High,688071.0,Educational Institution,North America,CN,Active Directory,Morning,100.0
INC-2025-0566,2025-03-15 13:00:00,2025-03-15,Credential Theft,SQL Injection,Medium,56482.0,Financial Service,Latin America,CA,Identity Provider,Afternoon,40.7
INC-2025-0567,2025-08-20 22:00:00,2025-08-20,Credential Theft,API Key Abuse,Low,46139.0,Healthcare,North America,DE,Identity Provider,Night,52.7
INC-2025-0568,2025-09-11 23:00:00,2025-09-11,Credential Theft,Zero-day Exploit,Medium,130549.0,E-Commerce,Africa,DE,Identity Provider,Evening,31.8
INC-2025-0569,2025-06-10 14:00:00,2025-06-10,Insider Threat,Brute Force,Critical,397299.0,Healthcare,Asia-Pacific,CN,Web Application,Afternoon,67.2
INC-2025-0570,2025-05-20 23:00:00,2025-05-20,Credential Theft,API Key Abuse,Medium,,,Middle East,NL,Identity Provider,Morning,7.6
INC-2025-0571,2025-10-12 02:00:00,2025-10-12,Credential Theft,Zero-day Exploit,Medium,30938.0,Healthcare,Latin America,CN,POS Terminal,Night,37.9
INC-2025-0572,2025-09-15 04:00:00,2025-09-15,Data Exfiltration,Social Engineering,Critical,454427.0,Tech Enterprise,Europe,CA,Active Directory,Night,82.2
INC-2025-0573,2025-09-28 04:00:00,2025-09-28,Phishing,Ransomware Binary,High,60935.0,Critical Infrastructure,Middle East,NL,Web Application,Afternoon,44.4
INC-2025-0574,2025-02-09 02:00:00,2025-02-09,Ransomware,Zero-day Exploit,High,379478.0,Tech Enterprise,Latin America,DE,Email Gateway,Morning,67.5
INC-2025-0575,2025-05-31 20:00:00,2025-05-31,Phishing,SQL Injection,Medium,87436.0,Government,Middle East,IN,POS Terminal,Night,17.4
INC-2025-0576,2025-12-28 11:00:00,2025-12-28,Ransomware,API Key Abuse,High,106116.0,Critical Infrastructure,Europe,DE,Cloud Database,Night,63.4
INC-2025-0577,2025-10-11 23:00:00,2025-10-11,Credential Theft,Social Engineering,Critical,148029.0,E-Commerce,Europe,CA,Email Gateway,Night,61.5
INC-2025-0578,2025-04-11 18:00:00,2025-04-11,DDoS Attack,API Key Abuse,High,251983.0,Healthcare,Asia-Pacific,NL,Email Gateway,Evening,45.1
INC-2025-0579,2025-01-04 17:00:00,2025-01-04,Phishing,Brute Force,Low,118257.0,Tech Enterprise,Latin America,CN,Active Directory,Morning,33.0
INC-2025-0580,2025-03-04 22:00:00,2025-03-04,Credential Theft,Social Engineering,Critical,110386.0,Healthcare,North America,BR,Web Application,Morning,59.4
INC-2025-0581,2025-03-17 19:00:00,2025-03-17,Phishing,Zero-day Exploit,High,102711.0,Tech Enterprise,Europe,US,POS Terminal,Evening,61.4
INC-2025-0582,2025-03-31 16:00:00,2025-03-31,Financial Fraud,Ransomware Binary,Critical,45870.0,Educational Institution,Africa,IN,Email Gateway,Night,36.6
INC-2025-0583,2025-02-18 23:00:00,2025-02-18,Insider Threat,Spear Phishing Email,High,330790.0,Tech Enterprise,Asia-Pacific,CN,Cloud Database,Night,69.4
INC-2025-0584,2025-01-27 03:00:00,2025-01-27,Ransomware,Spear Phishing Email,Critical,515806.0,Educational Institution,Latin America,BR,POS Terminal,Afternoon,59.6
INC-2025-0585,2025-03-17 22:00:00,2025-03-17,DDoS Attack,Zero-day Exploit,Critical,126648.0,Educational Institution,Middle East,BR,Active Directory,Night,60.3
INC-2025-0586,2025-02-14 17:00:00,2025-02-14,Credential Theft,API Key Abuse,Medium,304340.0,Educational Institution,Africa,BR,Active Directory,Night,41.3
INC-2025-0587,2025-04-27 03:00:00,2025-04-27,Financial Fraud,Social Engineering,Medium,98944.0,Tech Enterprise,Europe,CA,Cloud Database,Morning,52.1
INC-2025-0588,2025-05-08 18:00:00,2025-05-08,Phishing,Zero-day Exploit,Medium,67917.0,E-Commerce,North America,US,Email Gateway,Morning,28.4
INC-2025-0589,2025-02-27 19:00:00,2025-02-27,Insider Threat,Spear Phishing Email,Low,357268.0,Tech Enterprise,Asia-Pacific,BR,Identity Provider,Morning,15.4
INC-2025-0590,2025-02-12 16:00:00,2025-02-12,Phishing,Man-in-the-Middle,High,40132.0,Critical Infrastructure,Europe,CA,Email Gateway,Morning,94.0
INC-2025-0591,2025-03-21 23:00:00,2025-03-21,Malware Outbreak,Zero-day Exploit,Medium,119910.0,E-Commerce,Middle East,CN,Email Gateway,Morning,49.6
INC-2025-0592,2025-10-04 02:00:00,2025-10-04,Ransomware,Man-in-the-Middle,Critical,198866.0,Financial Service,Asia-Pacific,NL,Web Application,Afternoon,66.8
INC-2025-0593,2025-12-20 20:00:00,2025-12-20,Phishing,SQL Injection,Medium,97364.0,Educational Institution,Asia-Pacific,DE,Web Application,Morning,62.4
INC-2025-0594,2025-07-30 23:00:00,2025-07-30,Malware Outbreak,Spear Phishing Email,Medium,77050.0,Tech Enterprise,Africa,CA,Identity Provider,Evening,31.4
INC-2025-0595,2025-01-19 16:00:00,2025-01-19,Credential Theft,Spear Phishing Email,Low,167403.0,Educational Institution,Asia-Pacific,IN,Cloud Database,Evening,41.3
INC-2025-0596,2025-07-16 11:00:00,2025-07-16,Credential Theft,Social Engineering,Low,320288.0,Critical Infrastructure,Middle East,NL,Active Directory,Evening,30.1
INC-2025-0597,2025-07-30 11:00:00,2025-07-30,Phishing,Social Engineering,Medium,88096.0,Government,Asia-Pacific,BR,Cloud Database,Morning,37.7
INC-2025-0598,2025-11-11 06:00:00,2025-11-11,Phishing,Spear Phishing Email,Low,89442.0,Critical Infrastructure,Africa,CN,Email Gateway,Night,5.0
INC-2025-0599,2025-03-13 21:00:00,2025-03-13,Credential Theft,Zero-day Exploit,High,34777.0,Critical Infrastructure,Europe,UK,POS Terminal,Evening,68.2
INC-2025-0600,2025-06-28 02:00:00,2025-06-28,DDoS Attack,Spear Phishing Email,Medium,260230.0,Healthcare,Middle East,BR,Active Directory,Night,43.6
INC-2025-0601,2025-05-30 22:00:00,2025-05-30,Credential Theft,SQL Injection,Low,220757.0,Tech Enterprise,Latin America,JP,Cloud Database,Morning,30.4
INC-2025-0602,2025-04-18 17:00:00,2025-04-18,Insider Threat,API Key Abuse,High,809940.0,Healthcare,Africa,IN,Identity Provider,Afternoon,58.5
INC-2025-0603,2025-07-15 06:00:00,2025-07-15,Credential Theft,Ransomware Binary,High,334744.0,Critical Infrastructure,Asia-Pacific,IN,Identity Provider,Afternoon,82.4
INC-2025-0604,2025-02-13 14:00:00,2025-02-13,Credential Theft,Social Engineering,High,144133.0,Educational Institution,Africa,CN,Web Application,Afternoon,79.6
INC-2025-0605,2025-02-20 02:00:00,2025-02-20,Ransomware,Brute Force,Medium,832409.0,Financial Service,Middle East,JP,Identity Provider,Night,34.6
INC-2025-0606,2025-07-30 04:00:00,2025-07-30,Phishing,Man-in-the-Middle,Low,49773.0,Healthcare,North America,RU,Web Application,Night,23.5
INC-2025-0607,2025-12-23 07:00:00,2025-12-23,Financial Fraud,Man-in-the-Middle,Critical,261323.0,Critical Infrastructure,North America,JP,Web Application,Night,51.7
INC-2025-0608,2025-08-20 16:00:00,2025-08-20,Insider Threat,Social Engineering,High,63731.0,Government,North America,NL,Identity Provider,Morning,85.4
INC-2025-0609,2025-01-22 14:00:00,2025-01-22,Insider Threat,Zero-day Exploit,High,127994.0,Healthcare,North America,NL,Email Gateway,Night,82.1
INC-2025-0610,2025-08-06 10:00:00,2025-08-06,Credential Theft,Brute Force,Medium,161164.0,Educational Institution,Middle East,JP,Identity Provider,Afternoon,72.5
INC-2025-0611,2025-11-23 12:00:00,2025-11-23,Insider Threat,Brute Force,Medium,262204.0,Critical Infrastructure,North America,CN,Identity Provider,Night,20.9
INC-2025-0612,2025-11-22 22:00:00,2025-11-22,Credential Theft,API Key Abuse,Medium,118034.0,Government,Africa,UK,Email Gateway,Afternoon,26.6
INC-2025-0613,2025-12-15 07:00:00,2025-12-15,Malware Outbreak,SQL Injection,Low,76515.0,Educational Institution,Europe,DE,Identity Provider,Afternoon,62.9
INC-2025-0614,2025-11-16 09:00:00,2025-11-16,Phishing,Social Engineering,Medium,95686.0,Tech Enterprise,Europe,CN,Cloud Database,Night,49.7
INC-2025-0615,2025-12-16 12:00:00,2025-12-16,Phishing,Brute Force,Medium,114153.0,Tech Enterprise,Latin America,DE,Web Application,Night,20.5
INC-2025-0616,2025-05-08 06:00:00,2025-05-08,DDoS Attack,Brute Force,Medium,257396.0,Healthcare,Middle East,UK,Web Application,Evening,33.8
INC-2025-0617,2025-02-17 18:00:00,2025-02-17,Financial Fraud,Social Engineering,High,109601.0,E-Commerce,Europe,RU,Active Directory,Afternoon,51.5
INC-2025-0618,2025-04-07 05:00:00,2025-04-07,Ransomware,Man-in-the-Middle,High,770394.0,Healthcare,Asia-Pacific,US,Web Application,Evening,79.2
INC-2025-0619,2025-04-21 17:00:00,2025-04-21,Data Exfiltration,Ransomware Binary,Low,316186.0,Government,Latin America,IN,Cloud Database,Morning,35.6
INC-2025-0620,2025-07-29 11:00:00,2025-07-29,Insider Threat,SQL Injection,Low,455377.0,E-Commerce,Europe,DE,Cloud Database,Afternoon,50.7
INC-2025-0621,2025-03-17 03:00:00,2025-03-17,Credential Theft,Ransomware Binary,Critical,106489.0,Educational Institution,North America,RU,Identity Provider,Morning,53.8
INC-2025-0622,2025-08-18 11:00:00,2025-08-18,Ransomware,Social Engineering,Critical,356521.0,Healthcare,Middle East,US,Web Application,Evening,65.7
INC-2025-0623,2025-11-07 10:00:00,2025-11-07,Financial Fraud,API Key Abuse,Critical,144471.0,Educational Institution,Europe,CA,Email Gateway,Evening,68.4
INC-2025-0624,2025-04-07 20:00:00,2025-04-07,Phishing,Spear Phishing Email,High,69359.0,Tech Enterprise,Africa,DE,POS Terminal,Afternoon,56.6
INC-2025-0625,2025-01-31 17:00:00,2025-01-31,Financial Fraud,Man-in-the-Middle,High,180405.0,Tech Enterprise,Africa,CA,Identity Provider,Morning,74.0
INC-2025-0626,2025-02-06 21:00:00,2025-02-06,Insider Threat,SQL Injection,Medium,765637.0,Tech Enterprise,North America,JP,Web Application,Night,5.0
INC-2025-0627,2025-08-13 08:00:00,2025-08-13,Credential Theft,Man-in-the-Middle,High,166805.0,Financial Service,Asia-Pacific,JP,Web Application,Morning,64.1
INC-2025-0628,2025-02-27 13:00:00,2025-02-27,Malware Outbreak,Zero-day Exploit,Medium,50434.0,Healthcare,North America,NL,Web Application,Evening,42.4
INC-2025-0629,2025-07-01 02:00:00,2025-07-01,Data Exfiltration,Zero-day Exploit,High,218600.0,E-Commerce,Europe,CA,Identity Provider,Afternoon,40.4
INC-2025-0630,2025-04-13 23:00:00,2025-04-13,Financial Fraud,SQL Injection,High,163099.0,Critical Infrastructure,North America,US,Cloud Database,Evening,79.1
INC-2025-0631,2025-02-15 22:00:00,2025-02-15,Data Exfiltration,SQL Injection,Critical,516690.0,Critical Infrastructure,Middle East,CA,Web Application,Morning,57.0
INC-2025-0632,2025-01-16 16:00:00,2025-01-16,Phishing,Zero-day Exploit,High,40451.0,Government,Africa,NL,Identity Provider,Evening,55.2
INC-2025-0633,2025-03-16 17:00:00,2025-03-16,Financial Fraud,Zero-day Exploit,Medium,158412.0,Financial Service,Europe,US,Web Application,Night,10.0
INC-2025-0634,2025-05-12 19:00:00,2025-05-12,DDoS Attack,Spear Phishing Email,High,279335.0,Healthcare,Middle East,BR,Active Directory,Morning,60.6
INC-2025-0635,2025-08-05 15:00:00,2025-08-05,Ransomware,Man-in-the-Middle,Medium,346952.0,Government,Africa,JP,POS Terminal,Morning,55.4
INC-2025-0636,2025-10-19 19:00:00,2025-10-19,Phishing,Social Engineering,Medium,93227.0,E-Commerce,Europe,CN,Cloud Database,Afternoon,29.7
INC-2025-0637,2025-04-13 14:00:00,2025-04-13,Credential Theft,Social Engineering,Medium,29363.0,Tech Enterprise,Asia-Pacific,NL,Email Gateway,Morning,49.6
INC-2025-0638,2025-02-28 00:00:00,2025-02-28,Phishing,SQL Injection,Low,32629.0,Government,Europe,IN,Identity Provider,Evening,33.3
INC-2025-0639,2025-08-17 17:00:00,2025-08-17,Malware Outbreak,Zero-day Exploit,Low,47202.0,Tech Enterprise,Africa,IN,Active Directory,Evening,57.9
INC-2025-0640,2025-06-20 16:00:00,2025-06-20,Credential Theft,Zero-day Exploit,Critical,335825.0,E-Commerce,Middle East,CA,Cloud Database,Morning,44.5
INC-2025-0641,2025-01-29 17:00:00,2025-01-29,Ransomware,SQL Injection,Critical,474632.0,Healthcare,Middle East,BR,Identity Provider,Afternoon,50.6
INC-2025-0642,2025-09-27 02:00:00,2025-09-27,Phishing,SQL Injection,High,1074.0,Government,Europe,CA,Email Gateway,Morning,78.1
INC-2025-0643,2025-07-15 22:00:00,2025-07-15,Credential Theft,Zero-day Exploit,Medium,331968.0,E-Commerce,Latin America,CN,Active Directory,Morning,38.3
INC-2025-0644,2025-02-01 00:00:00,2025-02-01,Phishing,API Key Abuse,Medium,109777.0,Educational Institution,Asia-Pacific,CN,Active Directory,Morning,36.2
INC-2025-0645,2025-03-03 02:00:00,2025-03-03,Financial Fraud,Spear Phishing Email,Medium,273185.0,E-Commerce,Latin America,RU,Cloud Database,Afternoon,17.3
INC-2025-0646,2025-02-16 01:00:00,2025-02-16,Phishing,Spear Phishing Email,Medium,82899.0,Healthcare,Middle East,DE,Identity Provider,Afternoon,62.3
INC-2025-0647,2025-06-11 04:00:00,2025-06-11,Insider Threat,Man-in-the-Middle,Critical,617256.0,Educational Institution,Asia-Pacific,RU,Identity Provider,Morning,48.7
INC-2025-0648,2025-07-05 16:00:00,2025-07-05,Financial Fraud,Social Engineering,Medium,162883.0,Healthcare,Latin America,US,Active Directory,Afternoon,35.0
INC-2025-0649,2025-04-10 07:00:00,2025-04-10,Phishing,Zero-day Exploit,Medium,108092.0,E-Commerce,Asia-Pacific,CN,POS Terminal,Evening,36.1
INC-2025-0650,2025-11-25 18:00:00,2025-11-25,Phishing,Ransomware Binary,Medium,22304.0,Critical Infrastructure,North America,RU,Web Application,Evening,31.5
INC-2025-0651,2025-02-09 18:00:00,2025-02-09,Insider Threat,Man-in-the-Middle,Critical,833258.0,Tech Enterprise,Latin America,NL,Cloud Database,Evening,61.4
INC-2025-0652,2025-05-15 11:00:00,2025-05-15,Financial Fraud,Spear Phishing Email,Medium,140958.0,E-Commerce,Europe,DE,Web Application,Morning,35.1
INC-2025-0653,2025-04-17 22:00:00,2025-04-17,Credential Theft,Ransomware Binary,High,343592.0,E-Commerce,Africa,CA,Web Application,Evening,66.7
INC-2025-0654,2025-05-14 13:00:00,2025-05-14,Credential Theft,Man-in-the-Middle,Medium,245037.0,Healthcare,Africa,CA,Identity Provider,Evening,31.2
INC-2025-0655,2025-07-05 05:00:00,2025-07-05,Insider Threat,SQL Injection,Medium,346694.0,Healthcare,Latin America,RU,Email Gateway,Afternoon,32.9
INC-2025-0656,2025-03-30 12:00:00,2025-03-30,Malware Outbreak,Man-in-the-Middle,Medium,108441.0,E-Commerce,North America,CA,Web Application,Evening,54.0
INC-2025-0657,2025-09-26 01:00:00,2025-09-26,Phishing,API Key Abuse,Medium,40832.0,Educational Institution,Asia-Pacific,CA,POS Terminal,Afternoon,25.4
INC-2025-0658,2025-07-29 06:00:00,2025-07-29,Ransomware,Man-in-the-Middle,High,511122.0,Financial Service,Latin America,DE,POS Terminal,Evening,90.0
INC-2025-0659,2025-04-02 17:00:00,2025-04-02,Ransomware,SQL Injection,Critical,393130.0,E-Commerce,Middle East,JP,POS Terminal,Afternoon,65.3
INC-2025-0660,2025-05-23 09:00:00,2025-05-23,Insider Threat,API Key Abuse,Critical,836460.0,Financial Service,Asia-Pacific,CA,Cloud Database,Night,50.8
INC-2025-0661,2025-11-18 05:00:00,2025-11-18,Insider Threat,Brute Force,High,100390.0,E-Commerce,Asia-Pacific,CA,Email Gateway,Night,60.9
INC-2025-0662,2025-12-12 17:00:00,2025-12-12,DDoS Attack,Spear Phishing Email,Low,127357.0,Financial Service,Africa,IN,Web Application,Morning,51.0
INC-2025-0663,2025-02-13 03:00:00,2025-02-13,Phishing,Brute Force,Critical,69607.0,Government,Europe,BR,POS Terminal,Night,68.6
INC-2025-0664,2025-08-03 04:00:00,2025-08-03,Financial Fraud,Zero-day Exploit,Medium,286301.0,Financial Service,Middle East,DE,POS Terminal,Evening,26.3
INC-2025-0665,2025-04-04 13:00:00,2025-04-04,Phishing,Man-in-the-Middle,Critical,56718.0,Government,Europe,IN,Web Application,Morning,65.6
INC-2025-0666,2025-01-20 05:00:00,2025-01-20,Ransomware,SQL Injection,High,437932.0,Critical Infrastructure,Europe,NL,Identity Provider,Morning,60.9
INC-2025-0667,2025-08-13 00:00:00,2025-08-13,Insider Threat,Ransomware Binary,High,661650.0,Critical Infrastructure,North America,NL,POS Terminal,Evening,67.0
INC-2025-0668,2025-07-04 14:00:00,2025-07-04,Credential Theft,Social Engineering,High,112724.0,Educational Institution,Asia-Pacific,DE,Active Directory,Evening,63.2
INC-2025-0669,2025-08-04 17:00:00,2025-08-04,Phishing,Man-in-the-Middle,High,105647.0,Critical Infrastructure,Latin America,CA,Cloud Database,Afternoon,80.3
INC-2025-0670,2025-06-21 08:00:00,2025-06-21,Malware Outbreak,Ransomware Binary,Low,44822.0,Healthcare,Europe,CN,Active Directory,Morning,43.2
INC-2025-0671,2025-11-01 17:00:00,2025-11-01,DDoS Attack,Ransomware Binary,Medium,94367.0,Critical Infrastructure,Asia-Pacific,CA,Identity Provider,Morning,38.9
INC-2025-0672,2025-06-02 20:00:00,2025-06-02,Insider Threat,Ransomware Binary,High,361072.0,Financial Service,North America,US,Identity Provider,Afternoon,80.3
INC-2025-0673,2025-03-18 17:00:00,2025-03-18,Credential Theft,Ransomware Binary,High,274670.0,Tech Enterprise,Europe,NL,Cloud Database,Night,83.1
INC-2025-0674,2025-04-30 04:00:00,2025-04-30,Credential Theft,Spear Phishing Email,Critical,99533.0,Healthcare,Latin America,NL,Active Directory,Afternoon,64.5
INC-2025-0675,2025-08-06 16:00:00,2025-08-06,Phishing,Social Engineering,Low,72055.0,Healthcare,Africa,RU,Cloud Database,Morning,34.2
INC-2025-0676,2025-10-24 05:00:00,2025-10-24,Data Exfiltration,SQL Injection,High,518255.0,Government,Latin America,NL,Identity Provider,Morning,63.0
INC-2025-0677,2025-04-13 00:00:00,2025-04-13,Insider Threat,Social Engineering,High,142115.0,E-Commerce,Europe,CA,Cloud Database,Afternoon,66.7
